,num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
1227,1850,doghouse,Doghouse,Furniture,False,2040.0,bells,,,,True,7.0,hardwood,nh,item-doghouse,https://villagerdb.com/images/items/thumb/doghouse.eb0ce9b.png
1228,1855,dojo-wall,Dojo Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
1229,1856,dollhouse-dress,Dollhouse Dress,Dresses,,700.0,bells,2800.0,bells,,,,,nh,item-dollhouse-dress,https://villagerdb.com/images/items/full/dollhouse-dress.9c07256.png
1230,1858,dolly-shirt,Dolly Shirt,Tops,True,240.0,bells,960.0,bells,Able Sisters,,,,nh,item-dolly-shirt,https://villagerdb.com/images/items/full/dolly-shirt.be0e082.png
1231,1859,dolly,Dolly,Furniture,,400.0,bells,1600.0,bells,,,,,nh,item-dolly,https://villagerdb.com/images/items/thumb/dolly.c27f5d6.png
1232,1860,doms-photo,Dom's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1233,1861,doms-poster,Dom's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1234,1863,dons-poster,Don's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1235,1867,dorado-model,Dorado Model,Furniture,,45000.0,bells,,,,,,,nh,item-dorado-model,https://villagerdb.com/images/items/thumb/dorado-model.f9a6193.png
1236,1868,dorado,Dorado,Fish,False,15000.0,bells,,,,,,,nh,item-dorado,https://villagerdb.com/images/items/thumb/dorado.e029dac.png
1237,1869,doras-photo,Dora's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1238,1870,doras-poster,Dora's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1239,1871,dotted-knee-high-socks,Dotted Knee-high Socks,Socks,True,120.0,bells,480.0,bells,,,,,nh,item-dotted-knee-high-socks,https://villagerdb.com/images/items/full/dotted-knee-high-socks.9fbf190.png
1240,1872,dotted-raincoat,Dotted Raincoat,Tops,True,400.0,bells,1600.0,bells,,,,,nh,item-dotted-raincoat,https://villagerdb.com/images/items/full/dotted-raincoat.529a19c.png
1241,1874,dotted-shorts,Dotted Shorts,Bottoms,,245.0,bells,980.0,bells,,,,,nh,item-dotted-shorts,https://villagerdb.com/images/items/full/dotted-shorts.e434e65.png
1242,1875,dotted-shower-cap,Dotted Shower Cap,Hats,True,140.0,bells,560.0,bells,,,,,nh,item-dotted-shower-cap,https://villagerdb.com/images/items/full/dotted-shower-cap.50d40d6.png
1243,1877,dottys-photo,Dotty's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1244,1878,dottys-poster,Dotty's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1245,1879,double-bridge-glasses,Double-bridge Glasses,Accessories,,275.0,bells,1100.0,bells,,,,,nh,item-double-bridge-glasses,https://villagerdb.com/images/items/full/double-bridge-glasses.4aff96c.png
1246,1880,double-door-refrigerator,Double-door Refrigerator,Furniture,,15000.0,bells,60000.0,bells,,,,,nh,item-double-door-refrigerator,https://villagerdb.com/images/items/thumb/double-door-refrigerator.760bebc.png
1247,1882,double-sided-wall-clock,Double-sided Wall Clock,Furniture,True,275.0,bells,1100.0,bells,,,,,nh,item-double-sided-wall-clock,https://villagerdb.com/images/items/thumb/double-sided-wall-clock.482d80e.png
1248,1883,double-sofa,Double Sofa,Furniture,True,1075.0,bells,4300.0,bells,Nook's Cranny,,,,nh,item-double-sofa,https://villagerdb.com/images/items/thumb/double-sofa.fde2a83.png
1249,1884,doublet,Doublet,Tops,True,380.0,bells,1520.0,bells,Able Sisters,,,,nh,item-doublet,https://villagerdb.com/images/items/full/doublet.6127de7.png
1250,1885,down-jacket,Down Jacket,Tops,,280.0,bells,1120.0,bells,,,,,nh,item-down-jacket,https://villagerdb.com/images/items/full/down-jacket.6a2e807.png
1251,1886,down-pants,Down Pants,Bottoms,,280.0,bells,1120.0,bells,,,,,nh,item-down-pants,https://villagerdb.com/images/items/full/down-pants.2450110.png
1252,1887,down-ski-jacket,Down Ski Jacket,Tops,,420.0,bells,1680.0,bells,,,,,nh,item-down-ski-jacket,https://villagerdb.com/images/items/full/down-ski-jacket.b3cc901.png
1253,1888,down-skirt,Down Skirt,Bottoms,,260.0,bells,1040.0,bells,,,,,nh,item-down-skirt,https://villagerdb.com/images/items/full/down-skirt.3fa1211.png
1254,1892,dragon-jacket,Dragon Jacket,Tops,,500.0,bells,2000.0,bells,,,,,nh,item-dragon-jacket,https://villagerdb.com/images/items/full/dragon-jacket.8d178a3.png
1255,1894,dragon-suit,Dragon Suit,Dresses,,625.0,bells,2500.0,bells,,,,,nh,item-dragon-suit,https://villagerdb.com/images/items/full/dragon-suit.721c707.png
1256,1895,dragos-photo,Drago's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1257,1896,dragos-poster,Drago's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1258,1897,drakes-photo,Drake's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1259,1898,drakes-poster,Drake's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1260,1899,draped-skirt,Draped Skirt,Bottoms,,455.0,bells,1820.0,bells,,,,,nh,item-draped-skirt,https://villagerdb.com/images/items/full/draped-skirt.5cc6cec.png
1261,1901,dreamy-dress,Dreamy Dress,Dresses,True,520.0,bells,2080.0,bells,,,,,nh,item-dreamy-dress,https://villagerdb.com/images/items/full/dreamy-dress.8eaa0ca.png
1262,1902,dreamy-pants,Dreamy Pants,Bottoms,,360.0,bells,1440.0,bells,,,,,nh,item-dreamy-pants,https://villagerdb.com/images/items/full/dreamy-pants.ddafbf2.png
1263,1904,dreamy-sweater,Dreamy Sweater,Tops,,360.0,bells,1440.0,bells,,,,,nh,item-dreamy-sweater,https://villagerdb.com/images/items/full/dreamy-sweater.cc1a4ff.png
1264,1907,dress-pants,Dress Pants,Bottoms,,325.0,bells,1300.0,bells,,,,,nh,item-dress-pants,https://villagerdb.com/images/items/full/dress-pants.cc97335.png
1265,1908,dress-shirt,Dress Shirt,Tops,,140.0,bells,560.0,bells,,,,,nh,item-dress-shirt,https://villagerdb.com/images/items/full/dress-shirt.6af8b37.png
1266,1910,drifts-photo,Drift's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1267,1911,drifts-poster,Drift's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1268,1913,drink-machine,Drink Machine,Furniture,True,10000.0,bells,,,,,,,nh,item-drink-machine,https://villagerdb.com/images/items/thumb/drink-machine.fa6ec5d.png
1269,1914,drinking-fountain,Drinking Fountain,Furniture,False,2700.0,bells,,,,True,8.0,stone,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
1270,1914,drinking-fountain,Drinking Fountain,Furniture,False,2700.0,bells,,,,True,2.0,iron-nugget,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
1271,1915,drinking-straw-glasses,Drinking-straw Glasses,Accessories,True,140.0,bells,560.0,bells,,,,,nh,item-drinking-straw-glasses,https://villagerdb.com/images/items/full/drinking-straw-glasses.054a1ba.png
1272,1918,drivin,Drivin',Music,,800.0,bells,3200.0,bells,,,,,nh,,
1273,1919,drone-beetle-model,Drone Beetle Model,Furniture,,600.0,bells,,,,,,,nh,item-drone-beetle-model,https://villagerdb.com/images/items/thumb/drone-beetle-model.426cac6.png
1274,1920,drone-beetle,Drone Beetle,Bugs,False,200.0,bells,800.0,bells,,,,,nh,item-drone-beetle,https://villagerdb.com/images/items/thumb/drone-beetle.2ae2c61.png
1275,1921,drum-set,Drum Set,Furniture,,1400.0,bells,5600.0,bells,,,,,nh,item-drum-set,https://villagerdb.com/images/items/thumb/drum-set.90682db.png
1276,1922,dry-bag,Dry Bag,Accessories,,260.0,bells,1040.0,bells,,,,,nh,item-dry-bag,https://villagerdb.com/images/items/full/dry-bag.2c79129.png
1277,1925,drying-rack,Drying Rack,Furniture,True,675.0,bells,2700.0,bells,Nook's Cranny,,,,nh,item-drying-rack,https://villagerdb.com/images/items/thumb/drying-rack.8e8d898.png
1278,1926,dung-beetle-model,Dung Beetle Model,Furniture,,9000.0,bells,,,,,,,nh,item-dung-beetle-model,https://villagerdb.com/images/items/thumb/dung-beetle-model.feb23bb.png
1279,1927,dung-beetle,Dung Beetle,Bugs,False,3000.0,bells,12000.0,bells,,,,,nh,item-dung-beetle,https://villagerdb.com/images/items/thumb/dung-beetle.a9a3ca2.png
1280,1928,dungeon-wall,Dungeon Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
1281,1929,dunkleosteus,Dunkleosteus,Fossils,False,3500.0,bells,,,Underground (dig spot),,,,nh,item-dunkleosteus,https://villagerdb.com/images/items/thumb/dunkleosteus.c7785dd.png
1282,1935,earbuds-combo,Earbuds Combo,Tops,,350.0,bells,1400.0,bells,,,,,nh,item-earbuds-combo,https://villagerdb.com/images/items/full/earbuds-combo.6315e50.png
1283,1936,earth-boring-dung-b-model,Earth-boring Dung B. Model,Furniture,,900.0,bells,,,,,,,nh,item-earth-boring-dung-b-model,https://villagerdb.com/images/items/thumb/earth-boring-dung-b-model.1cbdb38.png
1284,1937,earth-boring-dung-beetle,Earth-boring Dung Beetle,Bugs,False,300.0,bells,1200.0,bells,,,,,nh,item-earth-boring-dung-beetle,https://villagerdb.com/images/items/thumb/earth-boring-dung-beetle.c62f3de.png
1285,1938,earth-egg-outfit,Earth-egg Outfit,Dresses,False,1200.0,bells,,,,False,3.0,earth-egg,nh,item-earth-egg-outfit,https://villagerdb.com/images/items/full/earth-egg-outfit.359fd0e.png
1286,1939,earth-egg-shell,Earth-egg Shell,Hats,False,800.0,bells,,,,False,2.0,earth-egg,nh,item-earth-egg-shell,https://villagerdb.com/images/items/full/earth-egg-shell.701e0ac.png
1287,1940,earth-egg-shoes,Earth-egg Shoes,Shoes,False,800.0,bells,,,,False,2.0,earth-egg,nh,item-earth-egg-shoes,https://villagerdb.com/images/items/full/earth-egg-shoes.f42e4dc.png
1288,1941,earth-egg,Earth Egg,Usables,False,200.0,bells,,,Underground (dig spot),,,,nh,item-earth-egg,https://villagerdb.com/images/items/thumb/earth-egg.3e05864.jpg
1289,1942,earth-rug,Earth Rug,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
1290,1948,eds-photo,Ed's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1291,1949,eds-poster,Ed's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1292,1951,effects-rack,Effects Rack,Furniture,,1700.0,bells,6800.0,bells,,True,,,nh,item-effects-rack,https://villagerdb.com/images/items/thumb/effects-rack.3c2aa94.png
1293,1952,egberts-photo,Egbert's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1294,1953,egberts-poster,Egbert's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1295,1962,egg-message-bottle,Egg Message Bottle,Usables,,222.0,bells,,,,,,,nh,item-egg-message-bottle,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
1296,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,earth-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1297,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,stone-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1298,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,leaf-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1299,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,wood-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1300,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,sky-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1301,1963,egg-party-dress,Egg Party Dress,Dresses,False,7200.0,bells,,,,False,3.0,water-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
1302,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,earth-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1303,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,stone-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1304,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,leaf-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1305,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,wood-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1306,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,sky-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1307,1964,egg-party-hat,Egg Party Hat,Hats,False,4800.0,bells,,,,False,2.0,water-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
1308,1966,egg-sushi-costume,Egg-sushi Costume,Dresses,True,400.0,bells,1600.0,bells,Able Sisters,,,,nh,item-egg-sushi-costume,https://villagerdb.com/images/items/full/egg-sushi-costume.fae8894.png
1309,1973,eggshell,Eggshell,Hats,,140.0,bells,560.0,bells,,,,,nh,item-eggshell,https://villagerdb.com/images/items/full/eggshell.f62bceb.png
1310,1974,eggy-parasol,Eggy Parasol,Umbrellas,,187.0,bells,750.0,bells,,,,,nh,item-eggy-parasol,https://villagerdb.com/images/items/full/eggy-parasol.c238415.png
1311,1977,eight-ball-tee,Eight-ball Tee,Tops,,140.0,bells,560.0,bells,,,,,nh,item-eight-ball-tee,https://villagerdb.com/images/items/full/eight-ball-tee.05f1ccd.png
1312,1980,elaborate-kimono-stand,Elaborate Kimono Stand,Furniture,,55000.0,bells,220000.0,bells,,,,,nh,item-elaborate-kimono-stand,https://villagerdb.com/images/items/thumb/elaborate-kimono-stand.bcb3536.png
1313,1981,elder-mask,Elder Mask,Hats,,1500.0,bells,6000.0,bells,,,,,nh,item-elder-mask,https://villagerdb.com/images/items/full/elder-mask.41da0a4.png
1314,1982,electric-bass,Electric Bass,Furniture,,20500.0,bells,82000.0,bells,,,,,nh,item-electric-bass,https://villagerdb.com/images/items/thumb/electric-bass.d547853.png
1315,1983,electric-guitar,Electric Guitar,Furniture,,17750.0,bells,71000.0,bells,,,,,nh,item-electric-guitar,https://villagerdb.com/images/items/thumb/electric-guitar.917527c.png
1316,1985,electric-kick-scooter,Electric Kick Scooter,Furniture,True,1100.0,bells,4400.0,bells,Nook Shopping,,,,nh,item-electric-kick-scooter,https://villagerdb.com/images/items/thumb/electric-kick-scooter.f0ea9bd.png
1317,1987,electronics-kit,Electronics Kit,Furniture,True,325.0,bells,1300.0,bells,Nook's Cranny,,,,nh,item-electronics-kit,https://villagerdb.com/images/items/thumb/electronics-kit.0eaed26.png
1318,1990,elegant-dress,Elegant Dress,Dresses,,600.0,bells,2400.0,bells,,,,,nh,item-elegant-dress,https://villagerdb.com/images/items/full/elegant-dress.fbd2da4.png
1319,1991,elegant-hat,Elegant Hat,Hats,,525.0,bells,2100.0,bells,,,,,nh,item-elegant-hat,https://villagerdb.com/images/items/full/elegant-hat.7d2a5e6.png
1320,1992,elegant-mushroom,Elegant Mushroom,Usables,,10000.0,bells,,,,,,,nh,item-elegant-mushroom,https://villagerdb.com/images/items/thumb/elegant-mushroom.5180886.png
1321,1995,elephant-print-pants,Elephant-print Pants,Bottoms,,275.0,bells,1100.0,bells,,,,,nh,item-elephant-print-pants,https://villagerdb.com/images/items/full/elephant-print-pants.cde83d0.png
1322,1997,elephant-slide,Elephant Slide,Furniture,True,1050.0,bells,4200.0,bells,Nook Shopping,,,,nh,item-elephant-slide,https://villagerdb.com/images/items/thumb/elephant-slide.5370358.png
1323,1999,elephant-watering-can,Elephant Watering Can,Tools,False,625.0,bells,,,,,,,nh,item-elephant-watering-can,https://villagerdb.com/images/items/thumb/elephant-watering-can.6d5a4d6.png
1324,2000,elises-photo,Elise's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1325,2001,elises-poster,Elise's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1326,2002,ellies-photo,Ellie's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1327,2003,ellies-poster,Ellie's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1328,2004,elmers-photo,Elmer's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1329,2005,elmers-poster,Elmer's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1330,2006,eloises-photo,Eloise's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1331,2007,eloises-poster,Eloise's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1332,2008,elviss-photo,Elvis's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1333,2009,elviss-poster,Elvis's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1334,2010,embellished-denim-pants,Embellished Denim Pants,Bottoms,,325.0,bells,1300.0,bells,,,,,nh,item-embellished-denim-pants,https://villagerdb.com/images/items/full/embellished-denim-pants.bf240d7.png
1335,2011,emblem-blazer,Emblem Blazer,Tops,,490.0,bells,1960.0,bells,,,,,nh,item-emblem-blazer,https://villagerdb.com/images/items/full/emblem-blazer.326b0eb.png
1336,2013,embroidered-floral-skirt,Embroidered Floral Skirt,Bottoms,True,330.0,bells,1320.0,bells,Able Sisters,,,,nh,item-embroidered-floral-skirt,https://villagerdb.com/images/items/full/embroidered-floral-skirt.8e793ed.png
1337,2014,embroidered-flower-tights,Embroidered-flower Tights,Socks,True,250.0,bells,1000.0,bells,Able Sisters,,,,nh,item-embroidered-flower-tights,https://villagerdb.com/images/items/full/embroidered-flower-tights.1d5d31a.png
1338,2015,embroidered-pattern-skirt,Embroidered-pattern Skirt,Bottoms,,275.0,bells,1100.0,bells,,,,,nh,item-embroidered-pattern-skirt,https://villagerdb.com/images/items/full/embroidered-pattern-skirt.e9de39f.png
1339,2016,embroidered-shoes,Embroidered Shoes,Shoes,,525.0,bells,2100.0,bells,,,,,nh,item-embroidered-shoes,https://villagerdb.com/images/items/full/embroidered-shoes.ba227fd.png
1340,2017,embroidered-tank,Embroidered Tank,Tops,,240.0,bells,960.0,bells,,,,,nh,item-embroidered-tank,https://villagerdb.com/images/items/full/embroidered-tank.8126773.png
1341,2020,emperor-butterfly-model,Emperor Butterfly Model,Furniture,False,12000.0,bells,,,Flick,,,,nh,item-emperor-butterfly-model,https://villagerdb.com/images/items/thumb/emperor-butterfly-model.db19028.png
1342,2021,emperor-butterfly,Emperor Butterfly,Bugs,False,4000.0,bells,,,"At night (Dec-Mar, Jun-Sept)",,,,nh,item-emperor-butterfly,https://villagerdb.com/images/items/thumb/emperor-butterfly.e398842.png
1343,2023,empty-can,Empty Can,Usables,False,10.0,bells,,,Fishing,,,,nh,item-empty-can,https://villagerdb.com/images/items/thumb/empty-can.32df9b4.jpg
1344,2024,energetic-sweater,Energetic Sweater,Tops,,240.0,bells,960.0,bells,,,,,nh,item-energetic-sweater,https://villagerdb.com/images/items/full/energetic-sweater.d13e501.png
1345,2027,eriks-photo,Erik's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1346,2028,eriks-poster,Erik's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1347,2030,espresso-maker,Espresso Maker,Furniture,True,1400.0,bells,5600.0,bells,Nook's Cranny,,,,nh,item-espresso-maker,https://villagerdb.com/images/items/thumb/espresso-maker.0c659f6.png
1348,2031,essay-set,Essay Set,Furniture,,162.0,bells,650.0,bells,,,,,nh,item-essay-set,https://villagerdb.com/images/items/thumb/essay-set.fe277e1.png
1349,2032,eugenes-photo,Eugene's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1350,2033,eugenes-poster,Eugene's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1351,2034,eunices-photo,Eunice's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
1352,2035,eunices-poster,Eunice's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
1353,2036,eusthenopteron,Eusthenopteron,Fossils,False,2000.0,bells,,,Underground (dig spot),,,,nh,item-eusthenopteron,https://villagerdb.com/images/items/thumb/eusthenopteron.e101a07.png
1354,2037,evening-bag,Evening Bag,Accessories,,312.0,bells,1250.0,bells,,,,,nh,item-evening-bag,https://villagerdb.com/images/items/full/evening-bag.96d1997.png
1355,2038,evening-cicada-model,Evening Cicada Model,Furniture,,1650.0,bells,,,,,,,nh,item-evening-cicada-model,https://villagerdb.com/images/items/thumb/evening-cicada-model.159e5bd.png
1356,2039,evening-cicada,Evening Cicada,Bugs,False,550.0,bells,2200.0,bells,,,,,nh,item-evening-cicada,https://villagerdb.com/images/items/thumb/evening-cicada.29513b6.png
1357,2040,everyday-socks,Everyday Socks,Socks,True,150.0,bells,600.0,bells,Able Sisters,,,,nh,item-everyday-socks,https://villagerdb.com/images/items/full/everyday-socks.ba8c4b7.png
1358,2041,everyday-tights,Everyday Tights,Socks,True,180.0,bells,720.0,bells,,,,,nh,item-everyday-tights,https://villagerdb.com/images/items/full/everyday-tights.c184287.png
1359,2044,exercise-ball,Exercise Ball,Furniture,True,275.0,bells,1100.0,bells,Nook's Cranny,,,,nh,item-exercise-ball,https://villagerdb.com/images/items/thumb/exercise-ball.9e01f1a.png
1360,2045,exercise-bike,Exercise Bike,Furniture,,1200.0,bells,4800.0,bells,,,,,nh,item-exercise-bike,https://villagerdb.com/images/items/thumb/exercise-bike.826c90d.png
1361,2049,exit-sign,Exit Sign,Furniture,True,202.0,bells,810.0,bells,,,,,nh,item-exit-sign,https://villagerdb.com/images/items/thumb/exit-sign.a101c9d.png
1362,2065,explorer-shorts,Explorer Shorts,Bottoms,,260.0,bells,1040.0,bells,,,,,nh,item-explorer-shorts,https://villagerdb.com/images/items/full/explorer-shorts.aee5435.png
